0	52.264744
1	52.264755
2	56.979477
3	58.132046
4	55.306633
5	63.956200
6	56.810902
7	59.524410
8	61.970245
9	65.708176
10	60.216129
11	59.273304
12	61.705009
13	63.734711
14	67.614067
15	59.856316
16	63.403576
17	64.030319
18	67.537521
19	63.070560
20	64.827576
21	62.907936
22	65.590431
23	62.537937
24	61.810303
25	58.526550
26	59.671455
27	62.747147
28	66.039970
29	62.104214
30	62.026081
31	63.974682
32	61.104176
33	67.496223
34	64.489136
35	63.859177
36	66.773247
37	68.615211
38	64.450531
39	62.612694
40	62.228859
41	61.372482
42	63.121944
43	61.005394
44	60.523708
45	61.675838
46	58.340919
47	59.135929
48	57.737556
49	57.969036
50	59.577991
51	58.143578
52	61.332687
53	60.620251
54	63.145634
55	62.928967
56	62.974743
57	65.424095
58	59.909679
59	61.081829
60	64.084412
61	62.466679
62	68.551758
63	71.634865
64	69.007324
65	63.563797
66	62.157421
67	61.361813
68	63.665329
69	62.028854
70	60.061493
71	60.915337
72	66.181770
73	64.221878
74	66.072678
75	64.053673
76	67.452988
77	64.480415
78	68.197182
79	69.333488
80	65.631081
81	67.135307
82	67.540390
83	65.105286
84	65.546196
85	69.165207
86	70.457413
87	69.308327
88	68.170700
89	67.492897
90	67.955360
91	70.132912
92	69.309349
93	67.867737
94	67.588028
95	65.663918
96	67.715836
97	67.877678
98	67.079483
99	71.745468
100	71.797653
101	75.645370
102	74.219330
103	75.859444
104	76.744247
105	78.617813
106	78.962624
107	76.028023
108	75.138359
109	73.324326
110	74.697823
111	75.823814
112	74.164970
113	77.052490
114	68.267296
115	75.744385
116	71.439026
117	71.291672
118	73.984444
119	66.002937
120	76.604599
121	77.940109
122	73.627029
123	71.533363
124	75.398010
125	70.144341
126	74.268944
127	73.613213
128	75.521286
129	73.090515
130	70.337311
131	67.897598
132	69.920135
133	69.578156
134	67.650307
135	69.934219
136	67.614014
137	73.690437
138	73.786308
139	81.634842
140	77.343506
141	74.250221
142	81.003860
143	83.724091
144	78.307022
145	73.959969
146	74.648247
147	72.223404
148	73.619514
149	80.642281
150	72.287476
151	70.508621
152	73.242157
153	69.294693
154	73.274147
155	73.387543
156	75.321159
157	73.255974
158	73.918633
159	70.341866
160	71.260452
161	69.720528
162	67.442207
163	74.456413
164	70.391953
165	70.401863
166	77.153152
167	73.304070
168	78.457428
169	80.204613
170	75.044281
171	76.456284
172	73.136230
173	69.694000
174	71.560074
175	73.418236
176	68.376801
177	74.423592
178	77.099106
179	76.230591
180	79.265656
181	81.764931
182	69.313309
183	72.582390
184	76.261589
185	74.587456
186	75.372246
187	65.450287
188	70.672440
189	74.262917
190	71.833084
191	68.817749
192	74.028488
193	66.423409
194	68.183220
195	67.179855
196	65.671463
197	66.555878
198	65.397636
199	64.979782
200	70.781387
201	66.258888
202	65.899117
203	70.912056
204	70.338623
205	73.873749
206	63.820019
207	74.756195
208	74.196503
209	67.574486
210	69.070114
211	67.006042
212	71.718948
213	73.091324
214	75.643471
215	67.343155
216	66.948997
217	68.703865
218	70.157890
219	68.952133
220	67.096779
221	66.921593
222	75.418434
223	75.810173
224	74.655502
225	73.756706
226	71.653984
227	74.601921
228	70.921227
229	72.935425
230	72.343262
231	70.133110
232	70.974464
233	69.085732
234	74.158401
235	69.352493
236	70.243370
237	70.647614
238	71.880165
239	68.858856
240	69.367920
241	73.270485
242	69.470940
243	70.272942
244	67.331131
245	69.457489
246	67.214714
247	65.443573
248	67.840057
249	70.767738
250	67.485809
251	64.432053
252	61.477276
253	65.537498
254	63.751476
255	64.774406
256	74.472565
257	71.290604
258	69.013031
259	70.066132
260	78.677307
261	69.925003
262	69.575592
263	66.480743
264	66.400024
265	67.751663
266	64.859978
267	67.484421
268	67.487907
269	67.834747
270	71.602135
271	69.887169
272	68.184059
273	66.157127
274	65.815384
275	68.285622
276	70.688347
277	73.338394
278	65.878975
279	63.747059
280	65.172447
281	66.514519
282	73.089256
283	67.235023
284	65.780045
285	69.341835
286	64.941307
287	65.960602
288	69.187584
289	64.066185
290	62.955917
291	70.281868
292	67.061302
293	63.093220
294	65.750618
295	69.521637
296	70.282562
297	65.689568
298	65.030678
299	65.724182
300	63.017853
301	64.589699
302	61.209888
303	59.897472
304	66.506516
305	66.519539
306	61.677212
307	65.148438
308	59.824398
309	65.221863
310	67.559486
311	68.136978
312	68.806259
313	71.345329
314	73.702080
315	68.585716
316	72.064224
317	68.359276
318	72.525024
319	71.748116
320	70.561966
321	69.303307
322	76.340775
323	70.630013
324	66.588791
325	74.436523
326	70.674324
327	74.616745
328	73.454231
329	72.940498
330	72.825447
331	65.885933
332	73.737991
333	74.563957
334	72.566986
335	70.544746
336	73.456268
337	77.779533
338	73.489861
339	70.850410
340	72.340660
341	69.221245
342	65.424492
343	66.343498
344	66.912285
345	71.805794
346	66.398087
347	72.765610
348	69.823845
349	66.097794
350	71.068481
351	67.638573
352	64.115311
353	64.918694
354	62.407726
355	63.164177
356	63.224644
357	72.686462
358	69.436493
359	75.199135
360	75.824417
361	73.940933
362	70.634689
363	70.674652
364	67.664963
365	67.523415
366	68.759003
367	63.153004
368	64.145599
369	66.140053
370	67.159943
371	68.376083
372	71.681381
373	68.099075
374	70.011665
375	67.101479
376	64.136345
377	61.195942
378	63.453197
379	65.462997
380	66.938629
381	68.523735
382	68.203873
383	67.102890
384	63.487892
385	67.454948
386	65.828430
387	68.242325
388	70.433479
389	65.225372
390	65.485680
391	66.512611
392	66.021484
393	61.257568
394	63.723930
395	59.721447
396	62.449097
397	61.445988
398	61.465851
399	62.809196
400	58.680107
401	56.613182
402	64.515144
403	62.683388
404	63.384621
405	64.293518
406	63.085102
407	64.934875
408	65.554024
409	67.227867
410	64.898178
411	66.462746
412	64.577248
413	60.834843
414	59.302399
415	62.398613
416	63.249512
417	62.480747
418	64.346817
419	62.371082
420	56.029278
421	55.807732
422	60.389221
423	54.788853
424	60.985626
425	56.276276
426	57.547890
427	58.628239
428	54.950890
429	57.428482
430	56.332283
431	55.503464
432	55.469246
433	58.045494
434	55.335468
435	59.146168
436	61.110481
437	61.055874
438	58.316353
439	59.270988
440	58.312199
441	56.908413
442	55.906830
443	52.883480
444	56.698910
445	56.889275
446	56.151188
447	56.898991
448	52.754730
449	54.293186
450	55.846664
451	55.697205
452	56.879654
453	55.725468
454	55.111473
455	55.385826
456	55.363659
457	55.483334
458	53.683746
459	55.150433
460	55.569603
461	58.184715
462	56.951347
463	59.223511
464	58.103714
465	57.015869
466	60.112835
467	59.639069
468	54.957729
469	58.140503
470	56.099487
471	61.027084
472	61.422596
473	58.008026
474	59.771175
475	60.607731
476	58.374424
477	60.238354
478	64.065117
479	60.289848
480	60.096172
481	63.697662
482	62.088272
483	61.659492
484	61.388786
485	62.093338
486	60.829086
487	60.872852
488	63.193314
489	60.093739
490	58.077629
491	63.463074
492	63.780186
493	63.449554
494	58.233181
495	61.074657
496	61.356621
497	59.501793
498	63.112984
499	60.797230
500	59.040592
501	62.601402
502	61.231255
503	67.641609
504	66.324333
505	64.336349
506	67.348671
507	65.769257
508	63.934410
509	66.173798
510	67.664452
511	63.997795
512	72.528809
513	71.908440
514	73.700882
515	71.233910
516	75.380417
517	73.727310
518	69.324448
519	64.750984
520	66.838249
521	72.558426
522	71.235931
523	71.541779
524	69.199928
525	69.823288
526	69.159813
527	66.451630
528	65.583557
529	67.304192
530	69.925171
531	69.496613
532	74.181259
533	69.368958
534	64.867844
535	66.040321
536	71.046051
537	70.899101
538	69.296707
539	66.104683
540	69.064606
541	68.174065
542	66.446045
543	71.333450
544	68.791878
545	71.961922
546	66.518707
547	69.546463
548	71.575600
549	71.273277
550	69.962395
551	73.055740
552	73.507057
553	72.012566
554	72.192665
555	76.809120
556	68.539185
557	73.242615
558	76.433983
559	73.214233
560	74.824677
561	73.064285
562	75.248413
563	69.665527
564	74.440987
565	71.116867
566	73.873497
567	74.809334
568	74.820702
569	73.167290
570	72.459709
571	75.972351
572	69.117577
573	73.199440
574	73.029953
575	71.212196
576	71.377060
577	68.163040
578	76.949265
579	71.705933
580	71.922249
581	75.586685
582	72.894730
583	79.226570
584	75.522247
585	73.560158
586	81.644791
587	79.396065
588	77.192085
589	73.914528
590	77.108849
591	72.246674
592	72.175186
593	73.458755
594	72.651978
595	70.788170
596	78.294464
597	78.465668
598	80.110237
599	75.802925
600	77.770004
601	69.664253
602	70.833603
603	73.307114
604	73.986946
605	75.678764
606	67.701065
607	65.293625
608	67.015633
609	61.512821
610	70.047676
611	73.305901
612	72.689880
613	71.059372
614	68.166275
615	69.567772
616	74.809265
617	64.069313
618	67.058121
619	63.144424
620	68.775307
621	63.387314
622	60.905117
623	60.906868
624	56.776791
625	61.217060
626	63.180084
627	60.739952
628	58.178493
629	63.460888
630	65.415909
631	65.059082
632	60.462822
633	61.777390
634	67.104630
635	68.167503
636	67.793320
637	66.353645
638	72.659332
639	67.958473
640	75.727692
641	75.792740
642	79.914986
643	78.430199
644	76.487030
645	72.716545
646	71.360603
647	71.012772
648	65.580757
649	65.050018
650	67.481735
651	69.270248
652	72.183655
653	70.380432
654	80.002708
655	78.485687
656	82.003914
657	82.263145
658	79.196991
659	79.227699
660	78.626282
661	78.658424
662	79.841019
663	78.538734
664	79.898720
665	77.704292
666	78.855652
667	78.945488
668	79.806007
669	75.420395
670	78.822754
671	77.658340
672	71.011200
673	65.304535
674	66.975182
675	71.883690
676	69.631912
677	67.390312
678	70.690727
679	68.568733
680	68.411301
681	67.334717
682	66.295113
683	73.553055
684	69.989769
685	67.085800
686	73.145988
687	66.966698
688	64.530449
689	66.480530
690	67.528198
691	66.127884
692	70.454674
693	73.177818
694	70.781906
695	70.216721
696	65.254929
697	67.541924
698	69.009804
699	68.289467
700	65.730186
701	70.601936
702	71.933640
703	71.521507
704	72.932297
705	71.566689
706	69.565964
707	70.310356
708	68.660408
709	69.089577
710	69.621819
711	68.257812
712	73.578552
713	71.041527
714	70.891396
715	74.236832
716	71.437851
717	70.512787
718	68.654457
719	66.930969
720	64.597610
721	71.210358
722	71.993477
723	71.366508
724	71.551170
725	73.494965
726	71.231323
727	64.878838
728	67.104767
729	68.264450
730	71.417130
731	72.479530
732	77.312447
733	69.513054
734	74.823601
735	71.145500
736	68.039040
737	70.773094
738	72.707436
739	70.424103
740	74.567902
741	76.458138
742	77.315224
743	77.314178
744	80.029678
745	79.898605
746	78.763611
747	72.606682
748	68.380737
749	70.721634
750	71.659782
751	71.074776
752	73.937523
753	68.603630
754	75.671227
755	75.479889
756	75.058220
757	75.670090
758	74.471169
759	76.861923
760	70.591934
761	70.958168
762	78.202324
763	72.681770
764	76.641327
765	67.824516
766	68.121231
767	67.329765
768	67.963516
769	69.468285
770	73.508698
771	71.668472
772	76.381195
773	73.897423
774	76.075081
775	68.530739
776	68.265472
777	69.912758
778	70.447151
779	72.070198
780	76.681328
781	71.567352
782	70.323647
783	68.140533
784	67.373764
785	61.874741
786	67.812386
787	64.212830
788	65.111931
789	59.932751
790	59.326168
791	66.230309
792	66.416779
793	64.641411
794	64.261139
795	65.235092
796	67.061447
797	66.539734
798	72.420769
799	70.328621
800	68.100677
801	69.852585
802	70.209908
803	62.932701
804	64.833443
805	62.295616
806	62.593609
807	65.341454
808	65.988380
809	63.706821
810	59.940887
811	59.980350
812	57.359158
813	62.435089
814	58.657356
815	65.029091
816	62.071606
817	65.322754
818	62.791359
819	62.560143
820	69.236168
821	67.024071
